TIMESTAMP	BottomLeftCalcul_SensorsKG	BottomRightCalcul_SensorsKG	TopLeftCalcul_SensorsKG	TopRightCalcul_SensorsKG
0.0040623	110.7095	80.81776	43.52941	41.06468
0.0088513	110.7095	80.97266	43.52941	41.06468
0.0144253	110.7095	80.97266	43.52941	41.06468
0.0187662	110.7095	80.97266	43.52941	41.06468
0.0238883	110.7095	80.97266	43.05882	41.06468
0.0288688	110.3977	80.97266	43.05882	41.06468
0.0330474	110.3977	80.97266	43.05882	41.06468
0.0387698	110.3977	80.97266	43.05882	40.87006
0.0408817	110.3977	81.12756	43.05882	40.87006
0.0408817	110.3977	81.12756	43.05882	40.87006
0.0408817	110.3977	81.12756	43.88235	40.87006
0.0565836	110.3977	81.12756	43.88235	40.87006
0.0565836	110.7095	81.12756	43.88235	40.87006
0.0565836	110.7095	81.12756	43.88235	40.87006
0.073037	110.7095	81.12756	43.88235	40.55867
0.0758772	110.7095	81.12756	43.88235	40.55867
0.0758772	110.7095	80.50797	43.88235	40.55867
0.0889369	110.7095	80.50797	44.19608	40.55867
0.0910494	110.7095	80.50797	44.19608	40.55867
0.0910494	110.047	80.50797	44.19608	40.55867
0.0910494	110.047	80.50797	44.19608	40.55867
0.1068469	110.047	80.50797	44.19608	40.05266
0.1068469	110.047	80.50797	44.19608	40.05266
0.1068469	110.047	80.50797	44.19608	40.05266
0.1232845	110.047	80.50797	44.19608	40.05266
0.1259036	110.047	80.50797	44.5098	40.05266
0.1259036	109.7352	80.50797	44.5098	40.05266
0.1389144	109.7352	80.50797	44.5098	40.05266
0.1410317	109.7352	80.50797	44.5098	40.87006
0.1410317	109.7352	80.50797	44.5098	40.87006
0.1410317	109.7352	80.50797	44.5098	40.87006
0.1568557	109.7352	80.50797	44.5098	40.87006
0.1568557	109.7352	80.50797	45.01961	40.87006
0.1568557	109.7352	80.50797	45.01961	40.87006
0.1731812	108.9169	80.50797	45.01961	40.87006
0.1757293	108.9169	80.50797	45.01961	41.37607
0.1757293	108.9169	80.50797	45.01961	41.37607
0.1889412	108.9169	80.00455	45.01961	41.37607
0.1910561	108.9169	80.00455	45.01961	41.37607
0.1910561	108.9169	80.00455	45.33333	41.37607
0.1910561	108.9169	80.00455	45.33333	41.37607
0.2069359	108.761	80.00455	45.33333	41.37607
0.2069359	108.761	80.00455	45.33333	41.37607
0.2069359	108.761	80.00455	45.33333	41.22038
0.2232912	108.761	79.53986	45.33333	41.22038
0.2259028	108.761	79.53986	45.33333	41.22038
0.2259028	108.761	79.53986	45.4902	41.22038
0.2388873	108.761	79.53986	45.4902	41.22038
0.241006	108.1375	79.53986	45.4902	41.22038
0.241006	108.1375	79.53986	45.4902	41.22038
0.241006	108.1375	79.53986	45.4902	41.68747
0.2566124	108.1375	79.53986	45.4902	41.68747
0.2725096	108.1375	79.03645	45.4902	41.68747
0.2725096	108.1375	79.03645	45.64706	41.68747
0.2725096	108.1375	79.03645	45.64706	41.68747
0.288127	108.4493	79.03645	45.64706	41.68747
0.2937235	108.4493	79.03645	45.64706	41.68747
0.2989163	108.4493	78.88155	45.64706	41.68747
0.3044764	108.4493	78.88155	45.64706	41.68747
0.3090213	108.4493	78.88155	44.86274	41.68747
0.313936	108.9169	78.88155	44.86274	41.68747
0.3192294	108.9169	78.88155	44.86274	41.68747
0.3237158	108.9169	78.88155	44.86274	41.68747
0.326826	108.9169	78.88155	44.86274	41.68747
0.326826	108.9169	79.69476	44.86274	41.68747
0.3386146	108.9169	79.69476	44.86274	41.68747
0.344426	108.9169	79.69476	44.86274	41.68747
0.3562887	108.9169	79.69476	44.86274	41.68747
0.3644121	108.2934	79.69476	44.86274	41.68747
0.3644121	108.2934	79.69476	44.86274	41.68747
0.3718209	108.2934	79.69476	44.86274	41.68747
0.3718209	108.2934	79.69476	45.33333	41.68747
0.381065	108.2934	79.69476	45.33333	41.68747
0.381065	108.9169	79.69476	45.33333	41.68747
0.381065	108.9169	79.69476	45.33333	41.68747
0.3969416	108.9169	79.69476	45.33333	41.37607
0.3969416	108.9169	79.19135	45.33333	41.37607
0.3969416	108.9169	79.19135	45.33333	41.37607
0.4140731	108.9169	79.19135	45.64706	41.37607
0.4156344	108.9169	79.19135	45.64706	41.37607
0.4156344	108.6052	79.19135	45.64706	41.37607
0.4156344	108.6052	79.19135	45.64706	41.37607
0.4337365	108.6052	79.19135	45.64706	41.37607
0.4358641	108.6052	79.19135	45.64706	41.37607
0.4358641	108.6052	79.19135	45.64706	41.37607
0.4358641	108.6052	79.19135	44.66667	41.37607
0.4544162	108.6052	79.19135	44.66667	41.37607
0.4554599	109.4235	79.19135	44.66667	41.37607
0.4554599	109.4235	79.19135	44.66667	41.37607
0.4554599	109.4235	79.19135	44.66667	40.71437
0.4712494	109.4235	79.19135	44.66667	40.71437
0.4712494	109.4235	79.19135	44.66667	40.71437
0.4712494	109.4235	79.19135	44.66667	40.71437
0.4868898	109.4235	79.19135	44.35294	40.71437
0.4868898	109.2676	79.19135	44.35294	40.71437
0.4868898	109.2676	79.19135	44.35294	40.71437
0.5025113	109.2676	79.19135	44.35294	40.71437
0.505734	109.2676	79.19135	44.35294	40.71437
0.505734	109.2676	80.00455	44.35294	40.71437
0.505734	109.2676	80.00455	44.35294	40.71437
0.5215204	109.2676	80.00455	44.35294	40.71437
0.5215204	109.2676	80.00455	44.35294	40.71437
0.5215204	109.5794	80.00455	44.35294	40.71437
0.5371454	109.5794	80.00455	44.35294	41.22038
0.5371454	109.5794	80.00455	44.35294	41.22038
0.5371454	109.5794	80.50797	44.35294	41.22038
0.5527716	109.5794	80.50797	44.35294	41.22038
0.5557297	109.5794	80.50797	43.88235	41.22038
0.5557297	109.5794	80.50797	43.88235	41.22038
0.5557297	109.8911	80.50797	43.88235	41.22038
0.5716205	109.8911	80.50797	43.88235	41.22038
0.5716205	109.8911	80.50797	43.88235	40.55867
0.5716205	109.8911	80.50797	43.88235	40.55867
0.5872414	109.8911	80.50797	43.88235	40.55867
0.5872414	109.8911	80.50797	44.19608	40.55867
0.5872414	109.8911	80.50797	44.19608	40.55867
0.6028694	110.047	80.50797	44.19608	40.55867
0.6028694	110.047	80.50797	44.19608	40.55867
0.6028694	110.047	80.50797	44.19608	41.06468
0.618494	110.047	80.50797	44.19608	41.06468
0.618494	110.047	80.15945	44.19608	41.06468
0.618494	110.047	80.15945	44.5098	41.06468
0.6341334	110.047	80.15945	44.5098	41.06468
0.635766	109.5794	80.15945	44.5098	41.06468
0.635766	109.5794	80.15945	44.5098	41.06468
0.635766	109.5794	80.15945	44.5098	41.37607
0.6533831	109.5794	80.15945	44.5098	41.37607
0.6565339	109.5794	80.15945	44.5098	41.37607
0.6565339	109.5794	80.15945	44.5098	41.37607
0.6565339	109.5794	80.15945	44.66667	41.37607
0.6726779	108.6052	80.15945	44.66667	41.37607
0.6726779	108.6052	80.15945	44.66667	41.37607
0.6726779	108.6052	80.15945	44.66667	41.37607
0.6880341	108.6052	80.15945	44.66667	41.37607
0.6880341	108.6052	80.15945	44.66667	41.22038
0.6880341	108.6052	80.15945	44.66667	41.22038
0.7037354	108.6052	80.50797	44.66667	41.22038
0.7056916	108.6052	80.50797	45.33333	41.22038
0.7056916	108.6052	80.50797	45.33333	41.22038
0.7056916	108.761	80.50797	45.33333	41.22038
0.7229643	108.761	80.50797	45.33333	41.22038
0.7264454	108.761	80.50797	45.33333	41.37607
0.7264454	108.761	80.50797	45.33333	41.37607
0.7264454	108.761	80.31435	45.33333	41.37607
0.7442931	108.761	80.31435	45.33333	41.37607
0.7458399	108.761	80.31435	45.33333	41.37607
0.7458399	107.7868	80.31435	45.33333	41.37607
0.7458399	107.7868	80.31435	45.33333	41.37607
0.7632269	107.7868	80.31435	45.33333	42.03778
0.7663015	107.7868	80.31435	45.33333	42.03778
